product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,review_content
B000000962,Sample Product 962,Computers|Laptops|Gaming,₹3274,₹6615,72%,4.7,"8,308",Great quality product with nice features.,Do not buy this waste of money.
B000000963,Sample Product 963,Home|Kitchen|Appliances,₹2341,₹959,37%,2.9,"40,206",Great quality product with nice features.,"Terrible, broke after one day."
B000000964,Sample Product 964,Home|Kitchen|Appliances,₹189,₹8068,17%,2.7,"33,215",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000965,Sample Product 965,Electronics|TV|Smart,₹1809,₹5146,58%,3.2,"34,160",Great quality product with nice features.,"It is okay, nothing special."
B000000966,Sample Product 966,Electronics|TV|Smart,₹2269,₹892,11%,2.7,"11,517",Great quality product with nice features.,Do not buy this waste of money.
B000000967,Sample Product 967,Computers|Laptops|Gaming,₹4338,₹2287,18%,4.0,"29,087",Great quality product with nice features.,"It is okay, nothing special."
B000000968,Sample Product 968,Computers|Laptops|Gaming,₹3141,₹7874,23%,4.5,"48,223",Great quality product with nice features.,Do not buy this waste of money.
B000000969,Sample Product 969,Home|Kitchen|Appliances,₹205,₹1638,58%,4.0,"30,481",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000970,Sample Product 970,Clothing|Men|Shirts,₹986,₹5241,24%,4.5,"44,660",Great quality product with nice features.,"It is okay, nothing special."
B000000971,Sample Product 971,Home|Kitchen|Appliances,₹527,₹7918,33%,3.2,"47,767",Great quality product with nice features.,"It is okay, nothing special."
B000000972,Sample Product 972,Electronics|TV|Smart,₹1995,₹6862,28%,2.5,"38,738",Great quality product with nice features.,"It is okay, nothing special."
B000000973,Sample Product 973,Home|Kitchen|Appliances,₹416,₹2954,67%,4.2,"9,266",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000974,Sample Product 974,Clothing|Men|Shirts,₹734,₹4174,78%,3.1,"48,630",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000975,Sample Product 975,Computers|Laptops|Gaming,₹2025,₹1877,61%,4.0,"5,455",Great quality product with nice features.,Do not buy this waste of money.
B000000976,Sample Product 976,Clothing|Men|Shirts,₹2156,₹7201,12%,2.8,"35,919",Great quality product with nice features.,"It is okay, nothing special."
B000000977,Sample Product 977,Clothing|Men|Shirts,₹3244,₹3097,66%,2.2,"26,182",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000978,Sample Product 978,Clothing|Men|Shirts,₹2370,₹641,33%,5.0,"15,387",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000979,Sample Product 979,Computers|Laptops|Gaming,₹1539,₹3159,78%,2.5,"39,183",Great quality product with nice features.,Do not buy this waste of money.
B000000980,Sample Product 980,Clothing|Men|Shirts,₹652,₹5096,21%,5.0,"37,426",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000981,Sample Product 981,Clothing|Men|Shirts,₹815,₹9531,70%,4.9,"43,255",Great quality product with nice features.,Do not buy this waste of money.
B000000982,Sample Product 982,Clothing|Men|Shirts,₹4011,₹6161,10%,4.4,"24,328",Great quality product with nice features.,"It is okay, nothing special."
B000000983,Sample Product 983,Electronics|TV|Smart,₹1813,₹6642,62%,4.0,"21,182",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000984,Sample Product 984,Clothing|Men|Shirts,₹3489,₹6126,73%,3.7,"47,663",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000985,Sample Product 985,Computers|Laptops|Gaming,₹1207,₹9287,32%,4.6,"21,453",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000986,Sample Product 986,Clothing|Men|Shirts,₹4306,₹8972,66%,2.9,"38,249",Great quality product with nice features.,"It is okay, nothing special."
B000000987,Sample Product 987,Clothing|Men|Shirts,₹350,₹923,45%,3.4,"40,802",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000988,Sample Product 988,Computers|Laptops|Gaming,₹2530,₹7499,73%,3.9,"33,752",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000989,Sample Product 989,Clothing|Men|Shirts,₹2154,₹4749,45%,3.2,"21,992",Great quality product with nice features.,"Terrible, broke after one day."
B000000990,Sample Product 990,Computers|Laptops|Gaming,₹558,₹2250,53%,3.3,"41,312",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000991,Sample Product 991,Clothing|Men|Shirts,₹307,₹5257,53%,3.0,"9,917",Great quality product with nice features.,Do not buy this waste of money.
B000000992,Sample Product 992,Computers|Laptops|Gaming,₹999,₹2467,75%,3.7,"10,144",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000993,Sample Product 993,Clothing|Men|Shirts,₹3561,₹4588,7%,4.6,"25,856",Great quality product with nice features.,"Terrible, broke after one day."
B000000994,Sample Product 994,Clothing|Men|Shirts,₹3485,₹4678,14%,2.6,"15,582",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000995,Sample Product 995,Electronics|TV|Smart,₹121,₹8289,39%,4.8,"1,908",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000996,Sample Product 996,Electronics|TV|Smart,₹509,₹3446,6%,4.1,"29,425",Great quality product with nice features.,"It is okay, nothing special."
B000000997,Sample Product 997,Clothing|Men|Shirts,₹994,₹5894,28%,4.5,"23,309",Great quality product with nice features.,"It is okay, nothing special."
B000000998,Sample Product 998,Clothing|Men|Shirts,₹614,₹8380,78%,3.7,"41,985",Great quality product with nice features.,"Terrible, broke after one day."
B000000999,Sample Product 999,Home|Kitchen|Appliances,₹4209,₹5575,42%,4.3,"41,506",Great quality product with nice features.,"It is okay, nothing special."
